"Wave","Pair_index","Node_1","Node_2","Level_1","Level_2","Cell_N","Pairwise_N","Zero_cell","Cell_1_to_4"
2012,1,"VCF0806","VCF0809","1","1",214,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","2","1",93,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","3","1",53,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","4","1",23,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","5","1",10,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","6","1",9,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","7","1",14,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","1","2",125,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","2","2",175,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","3","2",91,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","4","2",73,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","5","2",24,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","6","2",22,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","7","2",25,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","1","3",54,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","2","3",91,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","3","3",109,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","4","3",94,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","5","3",53,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","6","3",34,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","7","3",23,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","1","4",26,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","2","4",73,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","3","4",90,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","4","4",250,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","5","4",116,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","6","4",90,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","7","4",77,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","1","5",17,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","2","5",36,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","3","5",38,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","4","5",85,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","5","5",82,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","6","5",85,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","7","5",73,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","1","6",13,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","2","6",19,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","3","6",28,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","4","6",36,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","5","6",44,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","6","6",69,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","7","6",81,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","1","7",20,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","2","7",9,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","3","7",10,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","4","7",27,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","5","7",18,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","6","7",20,3062,FALSE,FALSE
2012,1,"VCF0806","VCF0809","7","7",121,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","1","1",101,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","2","1",60,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","3","1",40,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","4","1",63,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","5","1",23,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","6","1",14,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","7","1",21,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","1","2",168,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","2","2",184,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","3","2",143,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","4","2",147,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","5","2",72,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","6","2",51,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","7","2",63,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","1","3",62,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","2","3",94,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","3","3",69,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","4","3",85,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","5","3",58,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","6","3",50,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","7","3",46,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","1","4",138,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","2","4",158,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","3","4",167,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","4","4",293,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","5","4",194,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","6","4",214,3062,FALSE,FALSE
2012,2,"VCF0806","VCF0838","7","4",284,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","1","1",175,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","2","1",72,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","3","1",18,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","4","1",17,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","5","1",6,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","6","1",2,3062,FALSE,TRUE
2012,3,"VCF0806","VCF0839","7","1",8,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","1","2",157,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","2","2",157,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","3","2",93,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","4","2",52,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","5","2",19,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","6","2",20,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","7","2",16,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","1","3",61,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","2","3",140,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","3","3",116,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","4","3",111,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","5","3",58,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","6","3",28,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","7","3",21,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","1","4",39,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","2","4",64,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","3","4",100,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","4","4",264,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","5","4",120,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","6","4",100,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","7","4",87,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","1","5",8,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","2","5",45,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","3","5",70,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","4","5",85,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","5","5",105,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","6","5",118,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","7","5",114,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","1","6",9,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","2","6",13,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","3","6",15,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","4","6",40,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","5","6",34,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","6","6",46,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","7","6",94,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","1","7",20,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","2","7",5,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","3","7",7,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","4","7",19,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","5","7",5,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","6","7",15,3062,FALSE,FALSE
2012,3,"VCF0806","VCF0839","7","7",74,3062,FALSE,FALSE
2012,4,"VCF0806","VCF0879a","1","1",248,3062,FALSE,FALSE
2012,4,"VCF0806","VCF0879a","2","1",252,3062,FALSE,FALSE
2012,4,"VCF0806","VCF0879a","3","1",216,3062,FALSE,FALSE
2012,4,"VCF0806","VCF0879a","4","1",246,3062,FALSE,FALSE
2012,4,"VCF0806","VCF0879a","5","1",134,3062,FALSE,FALSE
2012,4,"VCF0806","VCF0879a","6","1",125,3062,FALSE,FALSE
2012,4,"VCF0806","VCF0879a","7","1",136,3062,FALSE,FALSE
2012,4,"VCF0806","VCF0879a","1","3",167,3062,FALSE,FALSE
2012,4,"VCF0806","VCF0879a","2","3",193,3062,FALSE,FALSE
2012,4,"VCF0806","VCF0879a","3","3",166,3062,FALSE,FALSE
2012,4,"VCF0806","VCF0879a","4","3",266,3062,FALSE,FALSE
2012,4,"VCF0806","VCF0879a","5","3",157,3062,FALSE,FALSE
2012,4,"VCF0806","VCF0879a","6","3",144,3062,FALSE,FALSE
2012,4,"VCF0806","VCF0879a","7","3",153,3062,FALSE,FALSE
2012,4,"VCF0806","VCF0879a","1","5",54,3062,FALSE,FALSE
2012,4,"VCF0806","VCF0879a","2","5",51,3062,FALSE,FALSE
2012,4,"VCF0806","VCF0879a","3","5",37,3062,FALSE,FALSE
2012,4,"VCF0806","VCF0879a","4","5",76,3062,FALSE,FALSE
2012,4,"VCF0806","VCF0879a","5","5",56,3062,FALSE,FALSE
2012,4,"VCF0806","VCF0879a","6","5",60,3062,FALSE,FALSE
2012,4,"VCF0806","VCF0879a","7","5",125,3062,FALSE,FALSE
2012,5,"VCF0806","VCF0888","1","1",74,3062,FALSE,FALSE
2012,5,"VCF0806","VCF0888","2","1",55,3062,FALSE,FALSE
2012,5,"VCF0806","VCF0888","3","1",25,3062,FALSE,FALSE
2012,5,"VCF0806","VCF0888","4","1",34,3062,FALSE,FALSE
2012,5,"VCF0806","VCF0888","5","1",18,3062,FALSE,FALSE
2012,5,"VCF0806","VCF0888","6","1",28,3062,FALSE,FALSE
2012,5,"VCF0806","VCF0888","7","1",54,3062,FALSE,FALSE
2012,5,"VCF0806","VCF0888","1","2",220,3062,FALSE,FALSE
2012,5,"VCF0806","VCF0888","2","2",239,3062,FALSE,FALSE
2012,5,"VCF0806","VCF0888","3","2",198,3062,FALSE,FALSE
2012,5,"VCF0806","VCF0888","4","2",267,3062,FALSE,FALSE
2012,5,"VCF0806","VCF0888","5","2",157,3062,FALSE,FALSE
2012,5,"VCF0806","VCF0888","6","2",140,3062,FALSE,FALSE
2012,5,"VCF0806","VCF0888","7","2",164,3062,FALSE,FALSE
2012,5,"VCF0806","VCF0888","1","3",175,3062,FALSE,FALSE
2012,5,"VCF0806","VCF0888","2","3",202,3062,FALSE,FALSE
2012,5,"VCF0806","VCF0888","3","3",196,3062,FALSE,FALSE
2012,5,"VCF0806","VCF0888","4","3",287,3062,FALSE,FALSE
2012,5,"VCF0806","VCF0888","5","3",172,3062,FALSE,FALSE
2012,5,"VCF0806","VCF0888","6","3",161,3062,FALSE,FALSE
2012,5,"VCF0806","VCF0888","7","3",196,3062,FALSE,FALSE
2012,6,"VCF0806","VCF0890","1","1",174,3062,FALSE,FALSE
2012,6,"VCF0806","VCF0890","2","1",117,3062,FALSE,FALSE
2012,6,"VCF0806","VCF0890","3","1",54,3062,FALSE,FALSE
2012,6,"VCF0806","VCF0890","4","1",34,3062,FALSE,FALSE
2012,6,"VCF0806","VCF0890","5","1",16,3062,FALSE,FALSE
2012,6,"VCF0806","VCF0890","6","1",11,3062,FALSE,FALSE
2012,6,"VCF0806","VCF0890","7","1",21,3062,FALSE,FALSE
2012,6,"VCF0806","VCF0890","1","2",143,3062,FALSE,FALSE
2012,6,"VCF0806","VCF0890","2","2",184,3062,FALSE,FALSE
2012,6,"VCF0806","VCF0890","3","2",162,3062,FALSE,FALSE
2012,6,"VCF0806","VCF0890","4","2",205,3062,FALSE,FALSE
2012,6,"VCF0806","VCF0890","5","2",92,3062,FALSE,FALSE
2012,6,"VCF0806","VCF0890","6","2",66,3062,FALSE,FALSE
2012,6,"VCF0806","VCF0890","7","2",81,3062,FALSE,FALSE
2012,6,"VCF0806","VCF0890","1","3",152,3062,FALSE,FALSE
2012,6,"VCF0806","VCF0890","2","3",195,3062,FALSE,FALSE
2012,6,"VCF0806","VCF0890","3","3",203,3062,FALSE,FALSE
2012,6,"VCF0806","VCF0890","4","3",349,3062,FALSE,FALSE
2012,6,"VCF0806","VCF0890","5","3",239,3062,FALSE,FALSE
2012,6,"VCF0806","VCF0890","6","3",252,3062,FALSE,FALSE
2012,6,"VCF0806","VCF0890","7","3",312,3062,FALSE,FALSE
2012,7,"VCF0806","VCF0894","1","1",386,3062,FALSE,FALSE
2012,7,"VCF0806","VCF0894","2","1",375,3062,FALSE,FALSE
2012,7,"VCF0806","VCF0894","3","1",247,3062,FALSE,FALSE
2012,7,"VCF0806","VCF0894","4","1",230,3062,FALSE,FALSE
2012,7,"VCF0806","VCF0894","5","1",88,3062,FALSE,FALSE
2012,7,"VCF0806","VCF0894","6","1",79,3062,FALSE,FALSE
2012,7,"VCF0806","VCF0894","7","1",76,3062,FALSE,FALSE
2012,7,"VCF0806","VCF0894","1","2",64,3062,FALSE,FALSE
2012,7,"VCF0806","VCF0894","2","2",104,3062,FALSE,FALSE
2012,7,"VCF0806","VCF0894","3","2",150,3062,FALSE,FALSE
2012,7,"VCF0806","VCF0894","4","2",296,3062,FALSE,FALSE
2012,7,"VCF0806","VCF0894","5","2",210,3062,FALSE,FALSE
2012,7,"VCF0806","VCF0894","6","2",193,3062,FALSE,FALSE
2012,7,"VCF0806","VCF0894","7","2",214,3062,FALSE,FALSE
2012,7,"VCF0806","VCF0894","1","3",19,3062,FALSE,FALSE
2012,7,"VCF0806","VCF0894","2","3",17,3062,FALSE,FALSE
2012,7,"VCF0806","VCF0894","3","3",22,3062,FALSE,FALSE
2012,7,"VCF0806","VCF0894","4","3",62,3062,FALSE,FALSE
2012,7,"VCF0806","VCF0894","5","3",49,3062,FALSE,FALSE
2012,7,"VCF0806","VCF0894","6","3",57,3062,FALSE,FALSE
2012,7,"VCF0806","VCF0894","7","3",124,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","1","1",135,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","2","1",90,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","3","1",70,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","4","1",96,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","5","1",41,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","6","1",37,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","7","1",71,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","1","2",92,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","2","2",126,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","3","2",85,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","4","2",108,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","5","2",50,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","6","2",73,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","7","2",43,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","1","3",180,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","2","3",216,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","3","3",206,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","4","3",286,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","5","3",173,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","6","3",146,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","7","3",149,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","1","4",62,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","2","4",64,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","3","4",58,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","4","4",98,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","5","4",83,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","6","4",73,3062,FALSE,FALSE
2012,8,"VCF0806","VCF9223","7","4",151,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","1","1",86,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","2","1",64,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","3","1",41,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","4","1",69,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","5","1",31,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","6","1",14,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","7","1",17,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","1","2",139,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","2","2",187,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","3","2",119,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","4","2",164,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","5","2",89,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","6","2",64,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","7","2",66,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","1","3",54,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","2","3",93,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","3","3",82,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","4","3",101,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","5","3",65,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","6","3",42,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","7","3",27,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","1","4",137,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","2","4",191,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","3","4",216,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","4","4",388,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","5","4",231,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","6","4",170,3062,FALSE,FALSE
2012,9,"VCF0809","VCF0838","7","4",115,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","1","1",166,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","2","1",58,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","3","1",27,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","4","1",26,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","5","1",8,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","6","1",4,3062,FALSE,TRUE
2012,10,"VCF0809","VCF0839","7","1",9,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","1","2",119,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","2","2",199,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","3","2",83,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","4","2",61,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","5","2",25,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","6","2",20,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","7","2",7,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","1","3",67,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","2","3",129,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","3","3",134,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","4","3",104,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","5","3",56,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","6","3",35,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","7","3",10,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","1","4",29,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","2","4",86,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","3","4",117,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","4","4",302,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","5","4",129,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","6","4",59,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","7","4",52,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","1","5",18,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","2","5",44,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","3","5",75,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","4","5",137,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","5","5",131,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","6","5",96,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","7","5",44,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","1","6",5,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","2","6",13,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","3","6",13,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","4","6",69,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","5","6",52,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","6","6",55,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","7","6",44,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","1","7",12,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","2","7",6,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","3","7",9,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","4","7",23,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","5","7",15,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","6","7",21,3062,FALSE,FALSE
2012,10,"VCF0809","VCF0839","7","7",59,3062,FALSE,FALSE
2012,11,"VCF0809","VCF0879a","1","1",212,3062,FALSE,FALSE
2012,11,"VCF0809","VCF0879a","2","1",268,3062,FALSE,FALSE
2012,11,"VCF0809","VCF0879a","3","1",206,3062,FALSE,FALSE
2012,11,"VCF0809","VCF0879a","4","1",283,3062,FALSE,FALSE
2012,11,"VCF0809","VCF0879a","5","1",169,3062,FALSE,FALSE
2012,11,"VCF0809","VCF0879a","6","1",114,3062,FALSE,FALSE
2012,11,"VCF0809","VCF0879a","7","1",105,3062,FALSE,FALSE
2012,11,"VCF0809","VCF0879a","1","3",158,3062,FALSE,FALSE
2012,11,"VCF0809","VCF0879a","2","3",213,3062,FALSE,FALSE
2012,11,"VCF0809","VCF0879a","3","3",189,3062,FALSE,FALSE
2012,11,"VCF0809","VCF0879a","4","3",335,3062,FALSE,FALSE
2012,11,"VCF0809","VCF0879a","5","3",166,3062,FALSE,FALSE
2012,11,"VCF0809","VCF0879a","6","3",111,3062,FALSE,FALSE
2012,11,"VCF0809","VCF0879a","7","3",74,3062,FALSE,FALSE
2012,11,"VCF0809","VCF0879a","1","5",46,3062,FALSE,FALSE
2012,11,"VCF0809","VCF0879a","2","5",54,3062,FALSE,FALSE
2012,11,"VCF0809","VCF0879a","3","5",63,3062,FALSE,FALSE
2012,11,"VCF0809","VCF0879a","4","5",104,3062,FALSE,FALSE
2012,11,"VCF0809","VCF0879a","5","5",81,3062,FALSE,FALSE
2012,11,"VCF0809","VCF0879a","6","5",65,3062,FALSE,FALSE
2012,11,"VCF0809","VCF0879a","7","5",46,3062,FALSE,FALSE
2012,12,"VCF0809","VCF0888","1","1",77,3062,FALSE,FALSE
2012,12,"VCF0809","VCF0888","2","1",58,3062,FALSE,FALSE
2012,12,"VCF0809","VCF0888","3","1",35,3062,FALSE,FALSE
2012,12,"VCF0809","VCF0888","4","1",47,3062,FALSE,FALSE
2012,12,"VCF0809","VCF0888","5","1",33,3062,FALSE,FALSE
2012,12,"VCF0809","VCF0888","6","1",23,3062,FALSE,FALSE
2012,12,"VCF0809","VCF0888","7","1",15,3062,FALSE,FALSE
2012,12,"VCF0809","VCF0888","1","2",189,3062,FALSE,FALSE
2012,12,"VCF0809","VCF0888","2","2",287,3062,FALSE,FALSE
2012,12,"VCF0809","VCF0888","3","2",212,3062,FALSE,FALSE
2012,12,"VCF0809","VCF0888","4","2",328,3062,FALSE,FALSE
2012,12,"VCF0809","VCF0888","5","2",188,3062,FALSE,FALSE
2012,12,"VCF0809","VCF0888","6","2",119,3062,FALSE,FALSE
2012,12,"VCF0809","VCF0888","7","2",62,3062,FALSE,FALSE
2012,12,"VCF0809","VCF0888","1","3",150,3062,FALSE,FALSE
2012,12,"VCF0809","VCF0888","2","3",190,3062,FALSE,FALSE
2012,12,"VCF0809","VCF0888","3","3",211,3062,FALSE,FALSE
2012,12,"VCF0809","VCF0888","4","3",347,3062,FALSE,FALSE
2012,12,"VCF0809","VCF0888","5","3",195,3062,FALSE,FALSE
2012,12,"VCF0809","VCF0888","6","3",148,3062,FALSE,FALSE
2012,12,"VCF0809","VCF0888","7","3",148,3062,FALSE,FALSE
2012,13,"VCF0809","VCF0890","1","1",174,3062,FALSE,FALSE
2012,13,"VCF0809","VCF0890","2","1",122,3062,FALSE,FALSE
2012,13,"VCF0809","VCF0890","3","1",55,3062,FALSE,FALSE
2012,13,"VCF0809","VCF0890","4","1",33,3062,FALSE,FALSE
2012,13,"VCF0809","VCF0890","5","1",21,3062,FALSE,FALSE
2012,13,"VCF0809","VCF0890","6","1",13,3062,FALSE,FALSE
2012,13,"VCF0809","VCF0890","7","1",9,3062,FALSE,FALSE
2012,13,"VCF0809","VCF0890","1","2",135,3062,FALSE,FALSE
2012,13,"VCF0809","VCF0890","2","2",201,3062,FALSE,FALSE
2012,13,"VCF0809","VCF0890","3","2",160,3062,FALSE,FALSE
2012,13,"VCF0809","VCF0890","4","2",233,3062,FALSE,FALSE
2012,13,"VCF0809","VCF0890","5","2",108,3062,FALSE,FALSE
2012,13,"VCF0809","VCF0890","6","2",70,3062,FALSE,FALSE
2012,13,"VCF0809","VCF0890","7","2",26,3062,FALSE,FALSE
2012,13,"VCF0809","VCF0890","1","3",107,3062,FALSE,FALSE
2012,13,"VCF0809","VCF0890","2","3",212,3062,FALSE,FALSE
2012,13,"VCF0809","VCF0890","3","3",243,3062,FALSE,FALSE
2012,13,"VCF0809","VCF0890","4","3",456,3062,FALSE,FALSE
