year,pair_index,node1,node2,level1,level2,cell_n,pairwise_n,cell_proportion
2020,3,VCF0806,VCF0839,3,6,51,6605,0.00772142316426949
2020,3,VCF0806,VCF0839,4,6,113,6605,0.017108251324754
2020,3,VCF0806,VCF0839,5,6,132,6605,0.0199848599545799
2020,3,VCF0806,VCF0839,6,6,239,6605,0.0361847085541257
2020,3,VCF0806,VCF0839,7,6,331,6605,0.050113550340651
2020,3,VCF0806,VCF0839,1,7,73,6605,0.0110522331566995
2020,3,VCF0806,VCF0839,2,7,37,6605,0.00560181680545042
2020,3,VCF0806,VCF0839,3,7,60,6605,0.00908402725208176
2020,3,VCF0806,VCF0839,4,7,122,6605,0.0184708554125662
2020,3,VCF0806,VCF0839,5,7,78,6605,0.0118092354277063
2020,3,VCF0806,VCF0839,6,7,100,6605,0.0151400454201363
2020,3,VCF0806,VCF0839,7,7,730,6605,0.110522331566995
2020,4,VCF0806,VCF0888,1,1,44,7316,0.00601421541826135
2020,4,VCF0806,VCF0888,2,1,20,7316,0.00273373428102788
2020,4,VCF0806,VCF0888,3,1,41,7316,0.00560415527610716
2020,4,VCF0806,VCF0888,4,1,95,7316,0.0129852378348824
2020,4,VCF0806,VCF0888,5,1,91,7316,0.0124384909786769
2020,4,VCF0806,VCF0888,6,1,160,7316,0.0218698742482231
2020,4,VCF0806,VCF0888,7,1,438,7316,0.0598687807545107
2020,4,VCF0806,VCF0888,1,2,261,7316,0.0356752323674139
2020,4,VCF0806,VCF0888,2,2,196,7316,0.0267905959540733
2020,4,VCF0806,VCF0888,3,2,250,7316,0.0341716785128486
2020,4,VCF0806,VCF0888,4,2,465,7316,0.0635593220338983
2020,4,VCF0806,VCF0888,5,2,368,7316,0.0503007107709131
2020,4,VCF0806,VCF0888,6,2,383,7316,0.052351011481684
2020,4,VCF0806,VCF0888,7,2,561,7316,0.0766812465828322
2020,4,VCF0806,VCF0888,1,3,862,7316,0.117823947512302
2020,4,VCF0806,VCF0888,2,3,491,7316,0.0671131765992346
2020,4,VCF0806,VCF0888,3,3,530,7316,0.0724439584472389
2020,4,VCF0806,VCF0888,4,3,697,7316,0.0952706396938217
2020,4,VCF0806,VCF0888,5,3,388,7316,0.053034445051941
2020,4,VCF0806,VCF0888,6,3,334,7316,0.0456533624931657
2020,4,VCF0806,VCF0888,7,3,641,7316,0.0876161837069437
2020,5,VCF0806,VCF0890,1,1,223,7337,0.0303938939621099
2020,5,VCF0806,VCF0890,2,1,97,7337,0.0132206623960747
2020,5,VCF0806,VCF0890,3,1,63,7337,0.00858661578301758
2020,5,VCF0806,VCF0890,4,1,56,7337,0.0076325473626823
2020,5,VCF0806,VCF0890,5,1,18,7337,0.00245331879514788
2020,5,VCF0806,VCF0890,6,1,10,7337,0.00136295488619327
2020,5,VCF0806,VCF0890,7,1,28,7337,0.00381627368134115
2020,5,VCF0806,VCF0890,1,2,466,7337,0.0635136976966062
2020,5,VCF0806,VCF0890,2,2,269,7337,0.0366634864385989
2020,5,VCF0806,VCF0890,3,2,268,7337,0.0365271909499796
2020,5,VCF0806,VCF0890,4,2,383,7337,0.0522011721412021
2020,5,VCF0806,VCF0890,5,2,178,7337,0.0242605969742402
2020,5,VCF0806,VCF0890,6,2,143,7337,0.0194902548725637
2020,5,VCF0806,VCF0890,7,2,194,7337,0.0264413247921494
2020,5,VCF0806,VCF0890,1,3,479,7337,0.0652855390486575
2020,5,VCF0806,VCF0890,2,3,342,7337,0.0466130571078097
2020,5,VCF0806,VCF0890,3,3,492,7337,0.0670573804007087
2020,5,VCF0806,VCF0890,4,3,824,7337,0.112307482622325
2020,5,VCF0806,VCF0890,5,3,653,7337,0.0890009540684203
2020,5,VCF0806,VCF0890,6,3,725,7337,0.0988142292490119
2020,5,VCF0806,VCF0890,7,3,1426,7337,0.19435736677116
2020,6,VCF0806,VCF0894,1,1,710,7318,0.0970210440010932
2020,6,VCF0806,VCF0894,2,1,347,7318,0.0474173271385625
2020,6,VCF0806,VCF0894,3,1,318,7318,0.0434544957638699
2020,6,VCF0806,VCF0894,4,1,311,7318,0.0424979502596338
2020,6,VCF0806,VCF0894,5,1,157,7318,0.0214539491664389
2020,6,VCF0806,VCF0894,6,1,99,7318,0.0135282864170538
2020,6,VCF0806,VCF0894,7,1,156,7318,0.0213172998086909
2020,6,VCF0806,VCF0894,1,2,387,7318,0.0528833014484832
2020,6,VCF0806,VCF0894,2,2,296,7318,0.0404482098934135
2020,6,VCF0806,VCF0894,3,2,380,7318,0.0519267559442471
2020,6,VCF0806,VCF0894,4,2,681,7318,0.0930582126264007
2020,6,VCF0806,VCF0894,5,2,429,7318,0.0586225744739
2020,6,VCF0806,VCF0894,6,2,372,7318,0.0508335610822629
2020,6,VCF0806,VCF0894,7,2,538,7318,0.073517354468434
2020,6,VCF0806,VCF0894,1,3,69,7318,0.00942880568461328
2020,6,VCF0806,VCF0894,2,3,62,7318,0.00847226018037715
2020,6,VCF0806,VCF0894,3,3,126,7318,0.0172178190762503
2020,6,VCF0806,VCF0894,4,3,264,7318,0.0360754304454769
2020,6,VCF0806,VCF0894,5,3,260,7318,0.0355288330144848
2020,6,VCF0806,VCF0894,6,3,406,7318,0.0554796392456955
2020,6,VCF0806,VCF0894,7,3,950,7318,0.129816889860618
2020,7,VCF0806,VCF0879a,1,1,480,6577,0.0729816025543561
2020,7,VCF0806,VCF0879a,2,1,235,6577,0.0357305762505702
2020,7,VCF0806,VCF0879a,3,1,264,6577,0.0401398814048958
2020,7,VCF0806,VCF0879a,4,1,343,6577,0.0521514368253003
2020,7,VCF0806,VCF0879a,5,1,135,6577,0.0205260757184127
2020,7,VCF0806,VCF0879a,6,1,114,6577,0.0173331306066596
2020,7,VCF0806,VCF0879a,7,1,217,6577,0.0329937661547818
2020,7,VCF0806,VCF0879a,1,2,469,6577,0.0713091074958188
2020,7,VCF0806,VCF0879a,2,2,310,6577,0.0471339516496883
2020,7,VCF0806,VCF0879a,3,2,347,6577,0.0527596168465866
2020,7,VCF0806,VCF0879a,4,2,512,6577,0.0778470427246465
2020,7,VCF0806,VCF0879a,5,2,339,6577,0.051543256804014
2020,7,VCF0806,VCF0879a,6,2,290,6577,0.0440930515432568
2020,7,VCF0806,VCF0879a,7,2,453,6577,0.0688763874106736
2020,7,VCF0806,VCF0879a,1,3,92,6577,0.0139881404895849
2020,7,VCF0806,VCF0879a,2,3,89,6577,0.0135320054736202
2020,7,VCF0806,VCF0879a,3,3,130,6577,0.0197658506918048
2020,7,VCF0806,VCF0879a,4,3,259,6577,0.039379656378288
2020,7,VCF0806,VCF0879a,5,3,299,6577,0.045461456591151
2020,7,VCF0806,VCF0879a,6,3,403,6577,0.0612741371445948
2020,7,VCF0806,VCF0879a,7,3,797,6577,0.121179869241295
2020,8,VCF0806,VCF9223,1,1,184,6610,0.0278366111951589
2020,8,VCF0806,VCF9223,2,1,69,6610,0.0104387291981846
2020,8,VCF0806,VCF9223,3,1,63,6610,0.00953101361573374
2020,8,VCF0806,VCF9223,4,1,85,6610,0.0128593040847201
2020,8,VCF0806,VCF9223,5,1,25,6610,0.0037821482602118
2020,8,VCF0806,VCF9223,6,1,26,6610,0.00393343419062027
2020,8,VCF0806,VCF9223,7,1,76,6610,0.0114977307110439
2020,8,VCF0806,VCF9223,1,2,268,6610,0.0405446293494705
2020,8,VCF0806,VCF9223,2,2,138,6610,0.0208774583963691
2020,8,VCF0806,VCF9223,3,2,128,6610,0.0193645990922844
2020,8,VCF0806,VCF9223,4,2,196,6610,0.0296520423600605
2020,8,VCF0806,VCF9223,5,2,95,6610,0.0143721633888048
2020,8,VCF0806,VCF9223,6,2,72,6610,0.01089258698941
2020,8,VCF0806,VCF9223,7,2,126,6610,0.0190620272314675
2020,8,VCF0806,VCF9223,1,3,439,6610,0.0664145234493192
2020,8,VCF0806,VCF9223,2,3,312,6610,0.0472012102874433
2020,8,VCF0806,VCF9223,3,3,368,6610,0.0556732223903177
2020,8,VCF0806,VCF9223,4,3,486,6610,0.0735249621785174
2020,8,VCF0806,VCF9223,5,3,302,6610,0.0456883509833586
2020,8,VCF0806,VCF9223,6,3,272,6610,0.0411497730711044
2020,8,VCF0806,VCF9223,7,3,436,6610,0.0659606656580938
2020,8,VCF0806,VCF9223,1,4,158,6610,0.0239031770045386
2020,8,VCF0806,VCF9223,2,4,116,6610,0.0175491679273828
2020,8,VCF0806,VCF9223,3,4,187,6610,0.0282904689863843
2020,8,VCF0806,VCF9223,4,4,355,6610,0.0537065052950076
2020,8,VCF0806,VCF9223,5,4,351,6610,0.0531013615733737
2020,8,VCF0806,VCF9223,6,4,440,6610,0.0665658093797277
2020,8,VCF0806,VCF9223,7,4,837,6610,0.126626323751891
2020,9,VCF0809,VCF0838,1,1,262,7016,0.0373432155074116
2020,9,VCF0809,VCF0838,2,1,136,7016,0.0193842645381984
2020,9,VCF0809,VCF0838,3,1,95,7016,0.0135404789053592
2020,9,VCF0809,VCF0838,4,1,123,7016,0.0175313568985177
2020,9,VCF0809,VCF0838,5,1,45,7016,0.0064139110604333
2020,9,VCF0809,VCF0838,6,1,29,7016,0.00413340935005701
2020,9,VCF0809,VCF0838,7,1,60,7016,0.00855188141391106
2020,9,VCF0809,VCF0838,1,2,460,7016,0.0655644241733181
2020,9,VCF0809,VCF0838,2,2,322,7016,0.0458950969213227
2020,9,VCF0809,VCF0838,3,2,282,7016,0.040193842645382
2020,9,VCF0809,VCF0838,4,2,276,7016,0.0393386545039909
2020,9,VCF0809,VCF0838,5,2,131,7016,0.0186716077537058
2020,9,VCF0809,VCF0838,6,2,76,7016,0.0108323831242873
2020,9,VCF0809,VCF0838,7,2,138,7016,0.0196693272519954
2020,9,VCF0809,VCF0838,1,3,159,7016,0.0226624857468643
2020,9,VCF0809,VCF0838,2,3,158,7016,0.0225199543899658
2020,9,VCF0809,VCF0838,3,3,178,7016,0.0253705815279361
2020,9,VCF0809,VCF0838,4,3,222,7016,0.0316419612314709
2020,9,VCF0809,VCF0838,5,3,130,7016,0.0185290763968073
2020,9,VCF0809,VCF0838,6,3,68,7016,0.0096921322690992
2020,9,VCF0809,VCF0838,7,3,69,7016,0.00983466362599772
2020,9,VCF0809,VCF0838,1,4,268,7016,0.0381984036488027
2020,9,VCF0809,VCF0838,2,4,282,7016,0.040193842645382
2020,9,VCF0809,VCF0838,3,4,397,7016,0.0565849486887115
2020,9,VCF0809,VCF0838,4,4,783,7016,0.111602052451539
2020,9,VCF0809,VCF0838,5,4,675,7016,0.0962086659064994
2020,9,VCF0809,VCF0838,6,4,569,7016,0.0811003420752566
2020,9,VCF0809,VCF0838,7,4,623,7016,0.0887970353477765
2020,10,VCF0809,VCF0839,1,1,321,6562,0.0489180128009753
2020,10,VCF0809,VCF0839,2,1,88,6562,0.0134105455653764
2020,10,VCF0809,VCF0839,3,1,34,6562,0.00518134715025907
2020,10,VCF0809,VCF0839,4,1,20,6562,0.00304785126485828
2020,10,VCF0809,VCF0839,5,1,4,6562,0.000609570252971655
2020,10,VCF0809,VCF0839,6,1,3,6562,0.000457177689728741
2020,10,VCF0809,VCF0839,7,1,11,6562,0.00167631819567205
2020,10,VCF0809,VCF0839,1,2,225,6562,0.0342883267296556
2020,10,VCF0809,VCF0839,2,2,151,6562,0.02301127704968
2020,10,VCF0809,VCF0839,3,2,84,6562,0.0128009753124048
2020,10,VCF0809,VCF0839,4,2,33,6562,0.00502895458701615
2020,10,VCF0809,VCF0839,5,2,15,6562,0.00228588844864371
2020,10,VCF0809,VCF0839,6,2,17,6562,0.00259067357512953
2020,10,VCF0809,VCF0839,7,2,6,6562,0.000914355379457482
2020,10,VCF0809,VCF0839,1,3,184,6562,0.0280402316366961
2020,10,VCF0809,VCF0839,2,3,210,6562,0.0320024382810119
2020,10,VCF0809,VCF0839,3,3,186,6562,0.028345016763182
2020,10,VCF0809,VCF0839,4,3,115,6562,0.0175251447729351
2020,10,VCF0809,VCF0839,5,3,58,6562,0.008838768668089
2020,10,VCF0809,VCF0839,6,3,24,6562,0.00365742151782993
2020,10,VCF0809,VCF0839,7,3,17,6562,0.00259067357512953
2020,10,VCF0809,VCF0839,1,4,184,6562,0.0280402316366961
2020,10,VCF0809,VCF0839,2,4,227,6562,0.0345931118561414
2020,10,VCF0809,VCF0839,3,4,252,6562,0.0384029259372143
2020,10,VCF0809,VCF0839,4,4,438,6562,0.0667479427003962
2020,10,VCF0809,VCF0839,5,4,160,6562,0.0243828101188662
2020,10,VCF0809,VCF0839,6,4,80,6562,0.0121914050594331
2020,10,VCF0809,VCF0839,7,4,55,6562,0.00838159097836026
2020,10,VCF0809,VCF0839,1,5,58,6562,0.008838768668089
2020,10,VCF0809,VCF0839,2,5,109,6562,0.0166107893934776
2020,10,VCF0809,VCF0839,3,5,188,6562,0.0286498018896678
2020,10,VCF0809,VCF0839,4,5,354,6562,0.0539469673879915
2020,10,VCF0809,VCF0839,5,5,330,6562,0.0502895458701615
2020,10,VCF0809,VCF0839,6,5,165,6562,0.0251447729350808
2020,10,VCF0809,VCF0839,7,5,66,6562,0.0100579091740323
2020,10,VCF0809,VCF0839,1,6,25,6562,0.00380981408107284
2020,10,VCF0809,VCF0839,2,6,53,6562,0.00807680585187443
2020,10,VCF0809,VCF0839,3,6,70,6562,0.010667479427004
2020,10,VCF0809,VCF0839,4,6,156,6562,0.0237732398658945
2020,10,VCF0809,VCF0839,5,6,234,6562,0.0356598597988418
2020,10,VCF0809,VCF0839,6,6,239,6562,0.0364218226150564
2020,10,VCF0809,VCF0839,7,6,131,6562,0.0199634257848217
2020,10,VCF0809,VCF0839,1,7,65,6562,0.00990551661078939
2020,10,VCF0809,VCF0839,2,7,35,6562,0.00533373971350198
2020,10,VCF0809,VCF0839,3,7,67,6562,0.0102103017372752
2020,10,VCF0809,VCF0839,4,7,162,6562,0.024687595245352
2020,10,VCF0809,VCF0839,5,7,139,6562,0.021182566290765
2020,10,VCF0809,VCF0839,6,7,192,6562,0.0292593721426394
2020,10,VCF0809,VCF0839,7,7,522,6562,0.079548918012801
2020,11,VCF0809,VCF0888,1,1,56,7291,0.00768070223563297
2020,11,VCF0809,VCF0888,2,1,43,7291,0.0058976820737896
2020,11,VCF0809,VCF0888,3,1,60,7291,0.00822932382389247
2020,11,VCF0809,VCF0888,4,1,142,7291,0.0194760663832122
2020,11,VCF0809,VCF0888,5,1,180,7291,0.0246879714716774
2020,11,VCF0809,VCF0888,6,1,170,7291,0.0233164175010287
2020,11,VCF0809,VCF0888,7,1,237,7291,0.0325058291043753
2020,11,VCF0809,VCF0888,1,2,307,7291,0.0421067068989165
2020,11,VCF0809,VCF0888,2,2,286,7291,0.0392264435605541
2020,11,VCF0809,VCF0888,3,2,337,7291,0.0462213688108627
2020,11,VCF0809,VCF0888,4,2,578,7291,0.0792758195034975
2020,11,VCF0809,VCF0888,5,2,443,7291,0.0607598408997394
2020,11,VCF0809,VCF0888,6,2,300,7291,0.0411466191194624
2020,11,VCF0809,VCF0888,7,2,239,7291,0.032780139898505
2020,11,VCF0809,VCF0888,1,3,831,7291,0.113976134960911
2020,11,VCF0809,VCF0888,2,3,627,7291,0.0859964339596763
2020,11,VCF0809,VCF0888,3,3,599,7291,0.0821560828418598
2020,11,VCF0809,VCF0888,4,3,731,7291,0.100260595254423
2020,11,VCF0809,VCF0888,5,3,392,7291,0.0537649156494308
2020,11,VCF0809,VCF0888,6,3,291,7291,0.0399122205458785
2020,11,VCF0809,VCF0888,7,3,442,7291,0.0606226855026745
2020,12,VCF0809,VCF0890,1,1,237,7307,0.0324346517038456
2020,12,VCF0809,VCF0890,2,1,121,7307,0.0165594635281237
2020,12,VCF0809,VCF0890,3,1,66,7307,0.00903243465170385
2020,12,VCF0809,VCF0890,4,1,41,7307,0.00561105788969481
2020,12,VCF0809,VCF0890,5,1,13,7307,0.0017791159162447
2020,12,VCF0809,VCF0890,6,1,11,7307,0.00150540577528397
2020,12,VCF0809,VCF0890,7,1,14,7307,0.00191597098672506
2020,12,VCF0809,VCF0890,1,2,464,7307,0.0635007527028876
2020,12,VCF0809,VCF0890,2,2,385,7307,0.0526892021349391
2020,12,VCF0809,VCF0890,3,2,304,7307,0.0416039414260298
2020,12,VCF0809,VCF0890,4,2,377,7307,0.0515943615710962
2020,12,VCF0809,VCF0890,5,2,160,7307,0.0218968112768578
2020,12,VCF0809,VCF0890,6,2,95,7307,0.0130012316956343
2020,12,VCF0809,VCF0890,7,2,95,7307,0.0130012316956343
2020,12,VCF0809,VCF0890,1,3,492,7307,0.0673326946763378
2020,12,VCF0809,VCF0890,2,3,451,7307,0.061721636786643
2020,12,VCF0809,VCF0890,3,3,627,7307,0.0858081291911865
2020,12,VCF0809,VCF0890,4,3,1038,7307,0.142055563158615
2020,12,VCF0809,VCF0890,5,3,844,7307,0.115505679485425
2020,12,VCF0809,VCF0890,6,3,660,7307,0.0903243465170384
2020,12,VCF0809,VCF0890,7,3,812,7307,0.111126317230053
2020,13,VCF0809,VCF0894,1,1,744,7289,0.10207161476197
2020,13,VCF0809,VCF0894,2,1,450,7289,0.0617368637673206
2020,13,VCF0809,VCF0894,3,1,353,7289,0.0484291397996982
2020,13,VCF0809,VCF0894,4,1,305,7289,0.041843874331184
2020,13,VCF0809,VCF0894,5,1,117,7289,0.0160515845795034
2020,13,VCF0809,VCF0894,6,1,74,7289,0.0101522842639594
2020,13,VCF0809,VCF0894,7,1,72,7289,0.0098778982027713
2020,13,VCF0809,VCF0894,1,2,392,7289,0.053779667992866
2020,13,VCF0809,VCF0894,2,2,416,7289,0.0570723007271231
2020,13,VCF0809,VCF0894,3,2,493,7289,0.0676361640828646
2020,13,VCF0809,VCF0894,4,2,760,7289,0.104266703251475
2020,13,VCF0809,VCF0894,5,2,461,7289,0.0632459871038551
2020,13,VCF0809,VCF0894,6,2,243,7289,0.0333379064343531
2020,13,VCF0809,VCF0894,7,2,278,7289,0.0381396625051447
2020,13,VCF0809,VCF0894,1,3,58,7289,0.00795719577445466
2020,13,VCF0809,VCF0894,2,3,88,7289,0.012072986692276
2020,13,VCF0809,VCF0894,3,3,148,7289,0.0203045685279188
2020,13,VCF0809,VCF0894,4,3,385,7289,0.0528193167787076
2020,13,VCF0809,VCF0894,5,3,434,7289,0.0595417752778159
2020,13,VCF0809,VCF0894,6,3,448,7289,0.0614624777061325
2020,13,VCF0809,VCF0894,7,3,570,7289,0.0782000274386061
2020,14,VCF0809,VCF0879a,1,1,487,6545,0.0744079449961803
2020,14,VCF0809,VCF0879a,2,1,332,6545,0.0507257448433919
2020,14,VCF0809,VCF0879a,3,1,305,6545,0.0466004583651643
2020,14,VCF0809,VCF0879a,4,1,292,6545,0.0446142093200917
2020,14,VCF0809,VCF0879a,5,1,133,6545,0.0203208556149733
2020,14,VCF0809,VCF0879a,6,1,90,6545,0.0137509549274255
2020,14,VCF0809,VCF0879a,7,1,158,6545,0.0241405653170359
2020,14,VCF0809,VCF0879a,1,2,477,6545,0.0728800611153552
2020,14,VCF0809,VCF0879a,2,2,417,6545,0.0637127578304049
2020,14,VCF0809,VCF0879a,3,2,404,6545,0.0617265087853323
2020,14,VCF0809,VCF0879a,4,2,601,6545,0.0918258212375859
2020,14,VCF0809,VCF0879a,5,2,341,6545,0.0521008403361345
2020,14,VCF0809,VCF0879a,6,2,204,6545,0.0311688311688312
2020,14,VCF0809,VCF0879a,7,2,256,6545,0.0391138273491215
2020,14,VCF0809,VCF0879a,1,3,101,6545,0.0154316271963331
2020,14,VCF0809,VCF0879a,2,3,116,6545,0.0177234530175707
2020,14,VCF0809,VCF0879a,3,3,184,6545,0.0281130634071811
2020,14,VCF0809,VCF0879a,4,3,393,6545,0.0600458365164247
2020,14,VCF0809,VCF0879a,5,3,452,6545,0.0690603514132926
2020,14,VCF0809,VCF0879a,6,3,407,6545,0.0621848739495798
2020,14,VCF0809,VCF0879a,7,3,395,6545,0.0603514132925898
2020,15,VCF0809,VCF9223,1,1,182,6578,0.0276679841897233
2020,15,VCF0809,VCF9223,2,1,84,6578,0.0127698388567954
2020,15,VCF0809,VCF9223,3,1,55,6578,0.00836120401337793
2020,15,VCF0809,VCF9223,4,1,84,6578,0.0127698388567954
2020,15,VCF0809,VCF9223,5,1,25,6578,0.00380054727880815
2020,15,VCF0809,VCF9223,6,1,23,6578,0.0034965034965035
2020,15,VCF0809,VCF9223,7,1,70,6578,0.0106415323806628
2020,15,VCF0809,VCF9223,1,2,274,6578,0.0416539981757373
2020,15,VCF0809,VCF9223,2,2,196,6578,0.0297962906658559
2020,15,VCF0809,VCF9223,3,2,168,6578,0.0255396777135908
2020,15,VCF0809,VCF9223,4,2,174,6578,0.0264518090605047
2020,15,VCF0809,VCF9223,5,2,83,6578,0.0126178169656431
2020,15,VCF0809,VCF9223,6,2,50,6578,0.0076010945576163
2020,15,VCF0809,VCF9223,7,2,82,6578,0.0124657950744907
2020,15,VCF0809,VCF9223,1,3,438,6578,0.0665855883247188
2020,15,VCF0809,VCF9223,2,3,396,6578,0.0602006688963211
2020,15,VCF0809,VCF9223,3,3,433,6578,0.0658254788689571
2020,15,VCF0809,VCF9223,4,3,550,6578,0.0836120401337793
2020,15,VCF0809,VCF9223,5,3,343,6578,0.0521435086652478
2020,15,VCF0809,VCF9223,6,3,218,6578,0.0331407722712071
2020,15,VCF0809,VCF9223,7,3,231,6578,0.0351170568561873
2020,15,VCF0809,VCF9223,1,4,176,6578,0.0267558528428094
2020,15,VCF0809,VCF9223,2,4,194,6578,0.0294922468835512
2020,15,VCF0809,VCF9223,3,4,239,6578,0.0363332319854059
2020,15,VCF0809,VCF9223,4,4,491,6578,0.074642748555792
2020,15,VCF0809,VCF9223,5,4,476,6578,0.0723624201885072
2020,15,VCF0809,VCF9223,6,4,411,6578,0.062480997263606
2020,15,VCF0809,VCF9223,7,4,432,6578,0.0656734569778048
2020,16,VCF0838,VCF0839,1,1,120,6761,0.0177488537198639
2020,16,VCF0838,VCF0839,2,1,201,6761,0.0297293299807721
2020,16,VCF0838,VCF0839,3,1,60,6761,0.00887442685993196
2020,16,VCF0838,VCF0839,4,1,90,6761,0.0133116402898979
2020,16,VCF0838,VCF0839,1,2,105,6761,0.0155302470048809
2020,16,VCF0838,VCF0839,2,2,217,6761,0.0320958438100873
2020,16,VCF0838,VCF0839,3,2,87,6761,0.0128679189469013
2020,16,VCF0838,VCF0839,4,2,100,6761,0.0147907114332199
2020,16,VCF0838,VCF0839,1,3,120,6761,0.0177488537198639
2020,16,VCF0838,VCF0839,2,3,276,6761,0.040822363555687
2020,16,VCF0838,VCF0839,3,3,162,6761,0.0239609525218163
2020,16,VCF0838,VCF0839,4,3,231,6761,0.0341665434107381
2020,16,VCF0838,VCF0839,1,4,149,6761,0.0220381600354977
2020,16,VCF0838,VCF0839,2,4,389,6761,0.0575358674752256
2020,16,VCF0838,VCF0839,3,4,232,6761,0.0343144505250703
2020,16,VCF0838,VCF0839,4,4,662,6761,0.097914509687916
2020,16,VCF0838,VCF0839,1,5,74,6761,0.0109451264605828
2020,16,VCF0838,VCF0839,2,5,217,6761,0.0320958438100873
2020,16,VCF0838,VCF0839,3,5,195,6761,0.0288418872947789
2020,16,VCF0838,VCF0839,4,5,820,6761,0.121283833752404
2020,16,VCF0838,VCF0839,1,6,35,6761,0.00517674900162698
2020,16,VCF0838,VCF0839,2,6,112,6761,0.0165655968052063
2020,16,VCF0838,VCF0839,3,6,89,6761,0.0131637331755657
2020,16,VCF0838,VCF0839,4,6,719,6761,0.106345215204851
2020,16,VCF0838,VCF0839,1,7,100,6761,0.0147907114332199
2020,16,VCF0838,VCF0839,2,7,189,6761,0.0279544446087857
2020,16,VCF0838,VCF0839,3,7,121,6761,0.0178967608341961
2020,16,VCF0838,VCF0839,4,7,889,6761,0.131489424641325
2020,17,VCF0838,VCF0888,1,1,36,7865,0.00457724094087731
2020,17,VCF0838,VCF0888,2,1,63,7865,0.00801017164653528
2020,17,VCF0838,VCF0888,3,1,87,7865,0.0110616656071202
2020,17,VCF0838,VCF0888,4,1,712,7865,0.0905276541640178
2020,17,VCF0838,VCF0888,1,2,225,7865,0.0286077558804832
2020,17,VCF0838,VCF0888,2,2,524,7865,0.066624284806103
2020,17,VCF0838,VCF0888,3,2,379,7865,0.0481881754609027
2020,17,VCF0838,VCF0888,4,2,1548,7865,0.196821360457724
2020,17,VCF0838,VCF0888,1,3,604,7865,0.0767959313413859
2020,17,VCF0838,VCF0888,2,3,1325,7865,0.168467895740623
2020,17,VCF0838,VCF0888,3,3,628,7865,0.0798474253019708
2020,17,VCF0838,VCF0888,4,3,1734,7865,0.220470438652257
2020,18,VCF0838,VCF0890,1,1,120,7885,0.0152187698161065
2020,18,VCF0838,VCF0890,2,1,200,7885,0.0253646163601776
2020,18,VCF0838,VCF0890,3,1,79,7885,0.0100190234622701
2020,18,VCF0838,VCF0890,4,1,94,7885,0.0119213696892834
2020,18,VCF0838,VCF0890,1,2,309,7885,0.0391883322764743
2020,18,VCF0838,VCF0890,2,2,673,7885,0.0853519340519975
2020,18,VCF0838,VCF0890,3,2,322,7885,0.0408370323398859
2020,18,VCF0838,VCF0890,4,2,756,7885,0.0958782498414711
2020,18,VCF0838,VCF0890,1,3,437,7885,0.055421686746988
2020,18,VCF0838,VCF0890,2,3,1039,7885,0.131769181991122
2020,18,VCF0838,VCF0890,3,3,694,7885,0.0880152187698161
2020,18,VCF0838,VCF0890,4,3,3162,7885,0.401014584654407
2020,19,VCF0838,VCF0894,1,1,383,7864,0.0487029501525941
2020,19,VCF0838,VCF0894,2,1,809,7864,0.102873855544252
2020,19,VCF0838,VCF0894,3,1,348,7864,0.0442522889114954
2020,19,VCF0838,VCF0894,4,1,666,7864,0.0846897253306206
2020,19,VCF0838,VCF0894,1,2,338,7864,0.0429806714140387
2020,19,VCF0838,VCF0894,2,2,820,7864,0.104272634791455
2020,19,VCF0838,VCF0894,3,2,518,7864,0.0658697863682604
2020,19,VCF0838,VCF0894,4,2,1685,7864,0.214267548321465
2020,19,VCF0838,VCF0894,1,3,143,7864,0.0181841302136317
2020,19,VCF0838,VCF0894,2,3,280,7864,0.0356052899287894
2020,19,VCF0838,VCF0894,3,3,228,7864,0.0289928789420142
2020,19,VCF0838,VCF0894,4,3,1646,7864,0.209308240081384
2020,20,VCF0838,VCF0879a,1,1,285,7038,0.0404944586530264
2020,20,VCF0838,VCF0879a,2,1,674,7038,0.0957658425689116
2020,20,VCF0838,VCF0879a,3,1,328,7038,0.0466041489059392
2020,20,VCF0838,VCF0879a,4,1,670,7038,0.0951974992895709
2020,20,VCF0838,VCF0879a,1,2,353,7038,0.0501562944018187
2020,20,VCF0838,VCF0879a,2,2,759,7038,0.107843137254902
2020,20,VCF0838,VCF0879a,3,2,449,7038,0.063796533105996
2020,20,VCF0838,VCF0879a,4,2,1378,7038,0.195794259732879
2020,20,VCF0838,VCF0879a,1,3,117,7038,0.0166240409207161
2020,20,VCF0838,VCF0879a,2,3,247,7038,0.0350951974992896
2020,20,VCF0838,VCF0879a,3,3,215,7038,0.0305484512645638
2020,20,VCF0838,VCF0879a,4,3,1563,7038,0.222080136402387
2020,21,VCF0838,VCF9223,1,1,112,7072,0.0158371040723982
2020,21,VCF0838,VCF9223,2,1,192,7072,0.0271493212669683
2020,21,VCF0838,VCF9223,3,1,87,7072,0.012302036199095
2020,21,VCF0838,VCF9223,4,1,187,7072,0.0264423076923077
2020,21,VCF0838,VCF9223,1,2,186,7072,0.0263009049773756
2020,21,VCF0838,VCF9223,2,2,422,7072,0.0596719457013575
2020,21,VCF0838,VCF9223,3,2,185,7072,0.0261595022624434
2020,21,VCF0838,VCF9223,4,2,347,7072,0.049066742081448
2020,21,VCF0838,VCF9223,1,3,317,7072,0.0448246606334842
